Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
240,Iván Fresneda,es ESP,DF,pt Sporting CP,21-096,2004,5,5,439,4.9,0,0,0,0,0,0,0,0,0.1,0.1,1.3,1.4,17,10,21,0,0,0,0,0,0.02,0.27,0.29,0.02,0.29,Matches
241,Jeremie Frimpong,nl NED,"DF,FW",eng Liverpool,25-023,2000,3,3,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,4,3,9,0,0,0,0,0,0.08,0.39,0.47,0.08,0.47,Matches
242,Kaye Furo,be BEL,FW,be Club Brugge,18-330,2007,1,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,1,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
243,Anton Gaaei,dk DEN,DF,nl Ajax,23-044,2002,5,3,313,3.5,1,0,1,1,0,0,2,0,0.3,0.3,1,1.3,6,15,31,0.29,0,0.29,0.29,0.29,0.09,0.28,0.37,0.09,0.37,Matches
244,Cody Gakpo,nl NED,"FW,MF",eng Liverpool,26-240,1999,5,4,293,3.3,1,2,3,1,0,0,0,0,1.5,1.5,1.5,3,9,7,47,0.31,0.61,0.92,0.31,0.92,0.46,0.45,0.91,0.46,0.91,Matches
245,Javi Galán,es ESP,DF,es Atlético Madrid,31-044,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,Matches
246,Iñigo Ruiz de Galarreta,es ESP,MF,es Athletic Club,32-149,1993,5,2,222,2.5,0,0,0,0,0,0,1,0,0,0,0,0,1,14,2,0,0,0,0,0,0,0,0,0,0,Matches
247,Conor Gallagher,eng ENG,MF,es Atlético Madrid,25-330,2000,6,3,287,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,6,12,4,0.31,0,0.31,0.31,0.31,0.08,0.06,0.13,0.08,0.13,Matches
248,Munashe Garan'anga,zw ZIM,DF,dk FC Copenhagen,24-349,2001,3,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,Matches
249,Aleix García,es ESP,MF,de Leverkusen,28-188,1997,6,5,490,5.4,2,0,2,1,1,1,1,0,0.9,0.1,0.4,0.5,3,33,4,0.37,0,0.37,0.18,0.18,0.17,0.07,0.24,0.02,0.09,Matches
250,Dani García,es ESP,MF,gr Olympiacos,35-223,1990,6,5,323,3.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,1,16,2,0,0,0,0,0,0.04,0.04,0.08,0.04,0.08,Matches
251,Eric García,es ESP,"DF,MF",es Barcelona,24-358,2001,6,5,454,5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,7,43,3,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
252,Fran Garcia,es ESP,DF,es Real Madrid,26-141,1999,3,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2,5,2,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
253,Gonzalo García,es ESP,FW,es Real Madrid,21-284,2004,3,1,70,0.8,0,1,1,0,0,0,0,0,0,0,0.1,0.1,1,3,0,0,1.29,1.29,0,1.29,0,0.17,0.17,0,0.17,Matches
254,Joan García,es ESP,GK,es Barcelona,24-243,2001,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
255,Ulisses Garcia,ch SUI,DF,fr Marseille,29-356,1996,2,1,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches
256,Alejandro Garnacho,ar ARG,FW,eng Chelsea,21-185,2004,5,2,210,2.3,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,20,5,29,0.43,0,0.43,0.43,0.43,0.22,0.08,0.29,0.22,0.29,Matches
257,Yarek Gasiorowski,es ESP,DF,nl PSV Eindhoven,20-355,2005,6,6,462,5.1,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,4,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
258,Federico Gatti,it ITA,DF,it Juventus,27-192,1998,3,3,270,3,1,0,1,1,0,0,0,0,0.1,0.1,0,0.1,0,6,0,0.33,0,0.33,0.33,0.33,0.05,0,0.05,0.05,0.05,Matches
259,Tyrique George,eng ENG,FW,eng Chelsea,19-332,2006,4,2,159,1.8,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,4,6,16,0.57,0,0.57,0.57,0.57,0.17,0.18,0.34,0.17,0.34,Matches
260,Marc Giger,ch SUI,"FW,MF",be Union SG,21-281,2004,5,0,125,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,4,6,0,0,0,0,0,0.09,0.08,0.17,0.09,0.17,Matches
261,Billy Gilmour,sct SCO,MF,it Napoli,24-205,2001,3,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,Matches
262,Jamie Gittens,eng ENG,FW,eng Chelsea,21-147,2004,5,3,271,3,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1,17,4,30,0,0,0,0,0,0.06,0.25,0.32,0.06,0.32,Matches
263,Dan Glazer,il ISR,MF,kz Qa?rat Almaty,29-104,1996,3,3,213,2.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,13,1,0,0,0,0,0,0.01,0.02,0.04,0.01,0.04,Matches
264,Oscar Gloukh,il ISR,"FW,MF",nl Ajax,21-276,2004,6,4,324,3.6,2,0,2,2,0,0,0,0,0.6,0.6,1.1,1.6,15,21,17,0.56,0,0.56,0.56,0.56,0.16,0.3,0.46,0.16,0.46,Matches
265,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,30-172,1995,5,4,337,3.7,1,3,4,1,0,0,0,0,0.8,0.8,1.6,2.4,9,12,24,0.27,0.8,1.07,0.27,1.07,0.21,0.42,0.63,0.21,0.63,Matches
266,Mika Godts,be BEL,"FW,MF",nl Ajax,20-209,2005,6,5,399,4.4,0,1,1,0,0,0,0,0,1.4,1.4,0.2,1.7,17,17,32,0,0.23,0.23,0,0.23,0.32,0.05,0.37,0.32,0.37,Matches
267,David Goldar,es ESP,DF,cy Pafos FC,31-109,1994,6,5,417,4.6,0,0,0,0,0,0,1,0,0.5,0.5,0,0.5,1,4,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
268,Aleksandr Golovin,ru RUS,"FW,MF",fr Monaco,29-217,1996,4,3,269,3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,14,19,21,0,0,0,0,0,0.05,0.11,0.16,0.05,0.16,Matches
269,Angel Gomes,eng ENG,"MF,FW",fr Marseille,25-124,2000,4,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2,2,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches
270,Joe Gomez,eng ENG,DF,eng Liverpool,28-224,1997,2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Matches
271,Unai Gómez,es ESP,"FW,MF",es Athletic Club,22-222,2003,5,2,200,2.2,0,0,0,0,0,0,1,0,0.5,0.5,0,0.5,4,2,7,0,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
272,Pedro Gonçalves,pt POR,"FW,MF",pt Sporting CP,27-188,1998,4,3,276,3.1,0,1,1,0,0,0,2,0,0.8,0.8,0.6,1.4,15,14,20,0,0.33,0.33,0,0.33,0.26,0.18,0.44,0.26,0.44,Matches
273,Nicolás González,es ESP,MF,eng Manchester City,23-364,2002,6,4,387,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,19,2,0,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
274,Nicolás González,ar ARG,"MF,DF",es Atlético Madrid,27-271,1998,5,3,255,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,6,11,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches
275,Anthony Gordon,eng ENG,FW,eng Newcastle Utd,24-312,2001,6,6,464,5.2,5,2,7,2,3,3,1,0,3.8,1.4,0.6,2,21,13,29,0.97,0.39,1.36,0.39,0.78,0.73,0.12,0.85,0.27,0.39,Matches
276,Leon Goretzka,de GER,MF,de Bayern Munich,30-330,1995,5,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,1,1,1,0,0,0,0,0,0.18,0.21,0.38,0.18,0.38,Matches
277,Andoni Gorosabel,es ESP,DF,es Athletic Club,29-151,1996,5,3,275,3.1,0,0,0,0,0,0,1,0,0,0,0.2,0.2,4,15,18,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
278,Mario Götze,de GER,MF,de Eint Frankfurt,33-213,1992,5,4,315,3.5,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,3,14,13,0,0.29,0.29,0,0.29,0.07,0.01,0.09,0.07,0.09,Matches
279,Amine Gouiri,dz ALG,FW,fr Marseille,25-320,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
280,Ryan Gravenberch,nl NED,MF,eng Liverpool,23-231,2002,5,5,421,4.7,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,10,26,5,0,0.21,0.21,0,0.21,0.04,0.1,0.14,0.04,0.14,Matches
